%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1750681942801120304,20,1750681942760758297,,2,/record_1750681942596991948,Subscribing to /diagnostics,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801136433,21,1750681942767517641,,2,/record_1750681942596991948,Subscribing to /imu/data,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801144529,22,1750681942772849766,,2,/record_1750681942596991948,Subscribing to /imu/mag,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801156882,23,1750681942778470541,,2,/record_1750681942596991948,Subscribing to /imu/temp,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801181779,24,1750681942783373595,,2,/record_1750681942596991948,Subscribing to /lli/remote,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801193939,25,1750681942788487952,,2,/record_1750681942596991948,Subscribing to /lli/ctrl_actuated,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942801200339,26,1750681942793305915,,2,/record_1750681942596991948,Subscribing to /lli/debug,/tmp/binarydeb/ros-noetic-rosbag-1.17.4/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,/rosout
1750681942877187545,0,1750681942976866478,mocap,map,0.06,-0.06,0.0,0.0,0.0,0.706825181105366,0.7073882691671998
1750681942877975925,14,1750680693653704643,,2,/rosserial_dynamic,Setup subscriber on lli/emergency [svea_msgs/lli_emergency],SerialClient.py,SerialClient.setupSubscriber,591,/diagnostics,/lli/emergency,/imu/mag,/imu/data,/lli/remote,/rosout,/lli/ctrl_actuated,/lli/ctrl_request,/imu/temp,/lli/debug
1750681942881301227,1286,1750681941958397388,,2,/mocap_only,Qualisys-given State:
  -   x: 0.011289463899049633
  -   y: -1.986006237293663
  - yaw: 1.5018643253745356
  -   v: -0.9195631969048856
  -  frame_id   - mocap
  -  child_frame- svea1/base_link
  -  covariance - array([[0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 1.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0074]])
  -  time stamp: 1750681941329260588,mocap_only.py,mocap_only.spin,57,/qualisys/svea1/velocity,/qualisys/svea1/odom,/rosout,/scan,/lli/remote,/lli/ctrl_request,/lli/ctrl_actuated
1750681942959447453,1287,1750681942958956241,,2,/mocap_only,Qualisys-given State:
  -   x: 0.011289463899049633
  -   y: -1.986006237293663
  - yaw: 1.5018643253745356
  -   v: -0.9195631969048856
  -  frame_id   - mocap
  -  child_frame- svea1/base_link
  -  covariance - array([[0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 1.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0074]])
  -  time stamp: 1750681941329260588,mocap_only.py,mocap_only.spin,57,/qualisys/svea1/velocity,/qualisys/svea1/odom,/rosout,/scan,/lli/remote,/lli/ctrl_request,/lli/ctrl_actuated
1750681942960025234,1402,1750681942958956241,,2,/mocap_only,Qualisys-given State:
  -   x: 0.011289463899049633
  -   y: -1.986006237293663
  - yaw: 1.5018643253745356
  -   v: -0.9195631969048856
  -  frame_id   - mocap
  -  child_frame- svea1/base_link
  -  covariance - array([[0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 1.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0000],
       [0.0000, 0.0000, 0.0000, 0.0074]])
  -  time stamp: 1750681941329260588,mocap_only.py,mocap_only.spin,57,/qualisys/svea1/velocity,/qualisys/svea1/odom,/rosout,/scan,/lli/remote,/lli/ctrl_request,/lli/ctrl_actuated
1750681942977258389,0,1750681943076987563,mocap,map,0.06,-0.06,0.0,0.0,0.0,0.706825181105366,0.7073882691671998
1750681943069832231,1475,1750681943061794052,imu,0.0205078125,-0.0008544921875,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.1875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3100000023841858,-0.10000000149011612,-0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943071933297,1475,1750681943061794052,imu,323.0,-0.8125,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943074434922,1475,1750681943061794052,imu,29.0,0.0
1750681943076772253,-4,1,61,5
1750681943077416211,0,1750681943177143178,mocap,map,0.06,-0.06,0.0,0.0,0.0,0.706825181105366,0.7073882691671998
1750681943078289618,1476,1750681943065794052,imu,0.0205078125,-0.0008544921875,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.1875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3100000023841858,-0.10000000149011612,-0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943079625858,1476,1750681943065794052,imu,323.0,-0.8125,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943080969041,1476,1750681943065794052,imu,29.0,0.0
1750681943082277376,1477,1750681943072794052,imu,0.0206298828125,-0.0009765625,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800000011920929,-0.09000000357627869,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943083569134,1477,1750681943072794052,imu,323.0,-0.8125,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943084918269,1477,1750681943072794052,imu,29.0,0.0
1750681943086303150,-4,1,61,5
1750681943087607517,1478,1750681943077794052,imu,0.0206298828125,-0.0009765625,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800000011920929,-0.09000000357627869,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943088906251,1478,1750681943077794052,imu,323.0,-0.8125,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943090229178,1478,1750681943077794052,imu,29.0,0.0
1750681943091559881,1479,1750681943082794052,imu,0.02069091796875,-0.0010986328125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,-0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943092911769,1479,1750681943082794052,imu,323.0,-0.8125,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943094257736,1479,1750681943082794052,imu,29.0,0.0
1750681943095603832,-4,1,61,5
1750681943096992137,1480,1750681943087794052,imu,0.02069091796875,-0.0010986328125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,-0.1875,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,-0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943098385339,1480,1750681943087794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943099751243,1480,1750681943087794052,imu,29.0,0.0
1750681943101141372,1481,1750681943093794052,imu,0.02081298828125,-0.001220703125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,-0.1875,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27000001072883606,-0.029999999329447746,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943102477356,1481,1750681943093794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943103836572,1481,1750681943093794052,imu,29.0,0.0
1750681943105273871,-4,0,61,5
1750681943106645088,4,0,61,5
1750681943108045393,1482,1750681943100794052,imu,0.02081298828125,-0.00128173828125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,-0.0625,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,-0.019999999552965164,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943109428418,1482,1750681943100794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943110795379,1482,1750681943100794052,imu,29.0,0.0
1750681943112175652,1483,1750681943104794052,imu,0.02081298828125,-0.00128173828125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,-0.0625,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,-0.019999999552965164,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943113674777,1483,1750681943104794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943115058218,1483,1750681943104794052,imu,29.0,0.0
1750681943116550367,-4,1,61,5
1750681943117932304,4,1,61,5
1750681943119365795,1484,1750681943112794052,imu,0.0208740234375,-0.00140380859375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23000000417232513,0.0,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943120833335,1484,1750681943112794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943122287146,1484,1750681943112794052,imu,29.0,0.0
1750681943123731965,-4,1,61,5
1750681943125129263,1485,1750681943117794052,imu,0.0208740234375,-0.00140380859375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23000000417232513,0.0,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943126566178,1485,1750681943117794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943128042998,1485,1750681943117794052,imu,29.0,0.0
1750681943129574284,1486,1750681943123794052,imu,0.02093505859375,-0.00146484375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.019999999552965164,-0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943130979774,1486,1750681943123794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943132452467,1486,1750681943123794052,imu,29.0,0.0
1750681943133999977,-4,1,61,5
1750681943135542912,1487,1750681943127794052,imu,0.02093505859375,-0.00146484375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.019999999552965164,-0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943137038037,1487,1750681943127794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943138482120,1487,1750681943127794052,imu,29.0,0.0
1750681943140012703,1488,1750681943132794052,imu,0.02093505859375,-0.0015869140625,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.019999999552965164,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943141544917,1488,1750681943132794052,imu,323.0,-0.875,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943143113740,1488,1750681943132794052,imu,29.0,0.0
1750681943144727974,-4,1,61,5
1750681943146256892,1489,1750681943138794052,imu,0.02093505859375,-0.0015869140625,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.1875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23000000417232513,0.05000000074505806,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943147734192,1489,1750681943138794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943149235109,1489,1750681943138794052,imu,29.0,0.0
1750681943150875808,1490,1750681943144794052,imu,0.02099609375,-0.001708984375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.1875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23000000417232513,0.05000000074505806,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943152484281,1490,1750681943144794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943153992110,1490,1750681943144794052,imu,29.0,0.0
1750681943155689994,-4,1,61,5
1750681943157227777,1491,1750681943151794052,imu,0.02099609375,-0.00177001953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.07999999821186066,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943158873915,1491,1750681943151794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943160399761,1491,1750681943151794052,imu,29.0,0.0
1750681943161965545,-4,1,61,5
1750681943163473886,1492,1750681943155794052,imu,0.02099609375,-0.00177001953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,-0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.07999999821186066,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943165046998,1492,1750681943155794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943166614446,1492,1750681943155794052,imu,29.0,0.0
1750681943168242183,1493,1750681943162794052,imu,0.02099609375,-0.00189208984375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943169755965,1493,1750681943162794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943171264178,1493,1750681943162794052,imu,29.0,0.0
1750681943172895852,-4,1,61,5
1750681943174510598,1494,1750681943168794052,imu,0.02099609375,-0.00189208984375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,0.125,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943176076125,1494,1750681943168794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943177562546,0,1750681943277330570,mocap,map,0.06,-0.06,0.0,0.0,0.0,0.706825181105366,0.7073882691671998
1750681943177600979,1494,1750681943168794052,imu,29.0,0.0
1750681943179191147,1495,1750681943174794052,imu,0.02099609375,-0.001953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.125,0.125,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.09000000357627869,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943180834118,1495,1750681943174794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943182380477,1495,1750681943174794052,imu,29.0,0.0
1750681943183929939,-4,1,61,5
1750681943185500907,1496,1750681943178794052,imu,0.02099609375,-0.001953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.25,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.09000000357627869,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943187068195,1496,1750681943178794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943188689372,1496,1750681943178794052,imu,29.0,0.0
1750681943190281653,1497,1750681943183794052,imu,0.02099609375,-0.0020751953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.25,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1899999976158142,0.05000000074505806,-0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943191807595,1497,1750681943183794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943193322624,1497,1750681943183794052,imu,29.0,0.0
1750681943194899384,-4,1,61,5
1750681943196480656,1498,1750681943189794052,imu,0.02099609375,-0.0020751953125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.10000000149011612,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943198058920,1498,1750681943189794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943199544637,1498,1750681943189794052,imu,29.0,0.0
1750681943201149910,1499,1750681943194794052,imu,0.02099609375,-0.00213623046875,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.10000000149011612,-0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943202680588,1499,1750681943194794052,imu,323.0,-0.9375,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943204224419,1499,1750681943194794052,imu,29.0,0.0
1750681943205835932,-4,1,61,5
1750681943207374675,1500,1750681943201794052,imu,0.02099609375,-0.00225830078125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.07999999821186066,-0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943208874760,1500,1750681943201794052,imu,323.0,-1.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943210437791,1500,1750681943201794052,imu,29.0,0.0
1750681943212060537,-4,1,61,5
1750681943213665266,1501,1750681943206794052,imu,0.02099609375,-0.00225830078125,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0625,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.07999999821186066,-0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943215160711,1501,1750681943206794052,imu,323.0,-1.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943216735230,1501,1750681943206794052,imu,29.0,0.0
1750681943218302998,1502,1750681943213794052,imu,0.02099609375,-0.0023193359375,-0.31707763671875,-0.94818115234375,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.10999999940395355,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943219971025,1502,1750681943213794052,imu,323.0,-1.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750681943221480199,1502,1750681943213794052,imu,29.0,0.0
1750681943223078143,-4,1,61,5
